Kantons-Nummer,Kanton,commune_id,Gemeinde,Stimmberechtigte,Ja in Prozent,Residents,Change in %,Population density per km²,Foreign nationals in %,0-19 years,20-64 years,65 years or over,Crude marriage rate,Crude divorce rate,Crude birth rate,Crude mortality rate,Private households,Size of households in persons,Total surface area in km2,Settlement and urban area in %,Change in ha,Agricultural area in %,Change in ha.1,Wooded area in %,Unproductive area in %,Employed total,Primary sector,Secondary sector,Tertiary sector,Business establishments total,Primary sector establishments,Secondary sector establishments,Tertiary sector establishments,Dwelling vacancy rate,New housing units per 1000 residents,Social assistance rate,FDP/PLR 2),CVP,SP,SVP,EVP/CSP,GLP,BDP,PdA/Sol.,GPS,Small right-wing parties,stpf,snpstbetr,mean_stbetr,median_stbetr,gini_stbetr,mean_steink,median_steink,gini_steink,mean_steinka,median_steinka,gini_steinka,mean_reink,median_reink,gini_reink,mean_reinka,median_reinka,gini_reinka,lat,lon,ref622_ja_prozent
25,Genève,6643,Vernier,15330.0,63.3845604002859,34983.0,6.512605042,4549.1547464239,44.5044736,22.77106023,62.46748421,14.76145556,4.6813521353,2.5847956575,12.0336597835,5.5429506878,13027.0,2.57,7.66,72.7154046997,66.0,13.1853785901,-58.0,9.6605744125,4.4386422977,19260.0,6.0,5153.0,14101.0,1827.0,,414.0,1410.0,0.4158292328,0.634829029,8.0017313519,11.5326815297,9.6709746999,24.0996446315,20.6944714556,0.995385513,1.6902105691,1.0360495748,5.4047842153,10.3905517936,13.9672212302,11795.0,18.375,1558.0,447.0,0.7480000257492065,67590.0,57400.0,0.33899998664855957,51552.0,44600.0,0.2939999997615814,75601.0,62800.0,0.34700000286102295,56551.0,50500.0,0.2809999883174896,46.2,6.1,63.1351775554248
18,Graubünden / Grigioni / Grischun,3672,Safiental,741.0,36.6412213740458,897.0,-5.3797468354,5.9239202219,6.02006689,21.18171683,53.84615385,24.97212932,1.1154489682,1.1154489682,2.2308979364,4.4617958728,368.0,2.43,151.42,1.1887465328,51.0,38.7729494122,-324.0,31.0857218333,28.9525822216,412.0,185.0,68.0,159.0,149.0,75.0,16.0,58.0,0.6622516556,0.0,,6.5682281059,6.9246435845,18.0753564155,23.4725050916,,5.1425661914,39.816700611,,,,321.0,0.201,626.0,203.0,0.7070000171661377,48854.0,42600.0,0.29499998688697815,39571.0,36300.0,0.24699999392032623,54985.0,47100.0,0.3059999942779541,43671.0,42267.0,0.23399999737739563,46.682492,9.315826,31.1355311355311
24,Neuchâtel,6432,La Brévine,522.0,15.807560137457,632.0,-3.5114503817,15.1160009567,6.329113924,21.20253165,54.11392405,24.6835443,6.2794348509,1.5698587127,9.4191522763,10.989010989,280.0,2.24,41.96,2.3117254528,18.0,53.4080076263,20.0,42.3260247855,1.9542421354,336.0,163.0,86.0,87.0,117.0,60.0,21.0,36.0,0.0,0.0,2.3364485981,21.776504298,2.7698185291,11.270296084,48.7106017192,,0.3820439351,0.1910219675,10.0286532951,4.1069723018,,283.0,0.263,928.0,282.0,0.7009999752044678,58106.0,49300.0,0.30300000309944153,45690.0,40300.0,0.2540000081062317,65694.0,52800.0,0.32100000977516174,50501.0,45467.0,0.2460000067949295,46.983333333333,6.6,33.4862385321101
19,Aargau,4105,Mandach,241.0,27.3504273504274,344.0,13.5313531353,62.0938628159,7.558139535,24.70930233,59.30232558,15.98837209,0.0,0.0,12.1028744327,12.1028744327,137.0,2.49,5.57,6.2836624776,6.0,67.3249551167,-3.0,26.3913824057,0.0,75.0,41.0,5.0,29.0,33.0,16.0,,13.0,2.6315789474,3.1545741325,,8.8264794383,4.5636910732,3.8114343029,68.0040120361,0.2507522568,3.5105315948,7.1715145436,,2.1564694082,0.1504513541,146.0,0.274,1874.0,532.0,0.7829999923706055,71592.0,59400.0,0.32600000500679016,55223.0,49100.0,0.2879999876022339,78751.0,63400.0,0.33000001311302185,59761.0,52850.0,0.26899999380111694,47.548333333333,8.1858333333333,25.4901960784314
11,Solothurn,2480,Seewen,830.0,53.5433070866142,1017.0,1.8018018018,62.3543838136,8.652900688,17.69911504,61.45526057,20.84562439,5.8852378617,2.9426189308,2.9426189308,8.8278567925,461.0,2.2,16.39,5.7962172056,15.0,40.0854179378,-18.0,53.7522879805,0.3660768761,262.0,75.0,49.0,138.0,86.0,27.0,13.0,46.0,3.4420289855,3.9138943249,1.7612524462,18.9850475759,20.7974626189,15.6320797463,32.6234707748,0.5437245129,3.5342093339,1.4046216584,,4.4857272315,0.0453103761,483.0,1.025,2122.0,562.0,0.7879999876022339,74646.0,61100.0,0.3499999940395355,57065.0,47267.0,0.30799999833106995,82852.0,67100.0,0.35499998927116394,62205.0,54000.0,0.289000004529953,47.435833333333,7.6597222222222,23.2394366197183
25,Genève,6602,Anières,1327.0,48.2352941176471,2495.0,7.2195960464,644.7028423773,33.74749499,26.05210421,58.15631263,15.79158317,3.2513716724,1.2192643772,13.4119081488,6.5027433448,754.0,3.05,3.83,31.3315926893,11.0,63.7075718016,-10.0,4.6997389034,0.2610966057,386.0,41.0,25.0,320.0,109.0,10.0,14.0,85.0,2.130044843,0.4122011542,1.483924155,39.5108062638,12.5792675036,10.9097968164,18.1700530607,0.1811828653,1.7859453863,2.6400931798,3.2224666753,7.6743885078,3.1577585091,906.0,38.095,42048.0,2219.0,0.9279999732971191,428474.0,95950.0,0.8059999942779541,285656.0,70917.0,0.7889999747276306,439574.0,106900.0,0.7929999828338623,292106.0,78167.0,0.7749999761581421,46.266666666667,6.2166666666667,49.1452991452992
19,Aargau,4235,Mühlau,779.0,33.0218068535826,1096.0,8.1934846989,198.5507246377,16.42335766,20.89416058,67.4270073,11.67883212,6.4695009242,0.0,12.9390018484,2.7726432532,461.0,2.36,5.51,10.889292196,19.0,70.054446461,-19.0,13.2486388385,5.8076225045,358.0,86.0,134.0,138.0,102.0,27.0,23.0,52.0,3.1423290203,20.5992509363,1.6853932584,7.8344782466,16.1269218188,7.8999018646,50.7850834151,1.2266928361,4.6123650638,5.9862610402,,3.5165194635,0.5888125613,543.0,0.717,1320.0,489.0,0.6740000247955322,66504.0,57300.0,0.296999990940094,52546.0,47200.0,0.24699999392032623,74114.0,61200.0,0.3109999895095825,57417.0,51905.0,0.23800000548362732,47.230277777778,8.3916666666667,19.6911196911197
2,Bern / Berne,540,Jegenstorf,4273.0,39.3050541516246,5710.0,6.4901156285,423.2765011119,10.4028021,20.87565674,57.37302977,21.75131349,3.8872691934,2.2970227052,10.6016432547,10.9550313632,2497.0,2.24,13.49,12.0088954781,25.0,63.528539659,-29.0,23.4988880652,0.9636767976,2153.0,102.0,283.0,1768.0,338.0,35.0,48.0,255.0,4.9355432781,11.7668033518,3.0130147976,11.292445855,2.2595711684,18.5869114385,26.1644996664,7.047409518,6.4288676898,17.1983481507,0.1190197104,7.2169224388,2.4831839576,2550.0,4.7170000000000005,1850.0,668.0,0.7020000219345093,75676.0,65800.0,0.31299999356269836,56918.0,49800.0,0.27000001072883606,84164.0,72350.0,0.3199999928474426,62158.0,55441.0,0.2549999952316284,47.049722222222,7.5069444444444,21.6447744146202
9,Zug,1701,Baar,14487.0,40.4715401785714,24129.0,10.749529536,970.985915493,29.25939741,20.13344938,63.52521862,16.34133201,5.577689243,1.8452505766,11.910253722,5.4518767037,10445.0,2.28,24.78,22.1953188055,114.0,52.380952381,-113.0,24.7376916868,0.6860371267,23326.0,314.0,4139.0,18873.0,3530.0,81.0,407.0,3042.0,0.1240914731,4.9658333687,1.7741182463,15.9431102821,23.0589881091,15.9757519235,32.6043366752,,3.3854045232,,,8.1510841688,,11344.0,59.791000000000004,5271.0,838.0,0.8240000009536743,105271.0,69200.0,0.460999995470047,78851.0,55333.0,0.414000004529953,113220.0,75800.0,0.45500001311302185,83764.0,60471.0,0.3970000147819519,47.195555555556,8.5263888888889,19.6187972395662
20,Thurgau,4406,Dozwil,459.0,39.6078431372549,728.0,13.75,560.0,14.14835165,26.0989011,56.59340659,17.30769231,4.252303331,2.8348688873,17.0092133239,8.5046066619,258.0,2.79,1.31,21.3740458015,8.0,77.8625954198,-8.0,0.7633587786,0.0,233.0,21.0,110.0,102.0,42.0,7.0,10.0,25.0,1.4084507042,8.78477306,1.317715959,8.2345191041,5.4677206851,5.9947299078,51.7786561265,6.0606060606,2.5032938076,3.2279314888,,3.8208168643,12.9117259552,268.0,0.447,1667.0,466.0,0.734000027179718,70391.0,57850.0,0.33899998664855957,52463.0,44450.0,0.29600000381469727,79150.0,62600.0,0.3449999988079071,57814.0,49250.0,0.28200000524520874,47.566666666667,9.3163888888889,32.2916666666667
2,Bern / Berne,592,Schwanden bei Brienz,484.0,53.3898305084746,582.0,-4.9019607843,82.4362606232,6.872852234,15.29209622,58.24742268,26.4604811,8.5397096499,3.4158838599,10.2476515798,8.5397096499,285.0,2.01,7.05,4.9645390071,7.0,10.4964539007,-20.0,49.6453900709,34.8936170213,66.0,10.0,16.0,40.0,32.0,5.0,5.0,22.0,1.3392857143,1.6977928693,2.0373514431,8.5557299843,0.6907378336,19.0894819466,34.1601255887,4.5996860283,3.7362637363,10.6907378336,0.0,11.3814756672,4.693877551,287.0,0.263,916.0,310.0,0.6990000009536743,57466.0,50500.0,0.2879999876022339,45807.0,41500.0,0.23899999260902405,63849.0,54000.0,0.2980000078678131,50129.0,46400.0,0.2290000021457672,46.749722222222,8.05,28.8461538461538
10,Fribourg / Freiburg,2061,Auboranges,196.0,40.2298850574713,282.0,6.4150943396,146.1139896373,11.34751773,25.17730496,60.28368794,14.53900709,3.6101083032,3.6101083032,18.0505415162,3.6101083032,105.0,2.69,1.92,8.3333333333,4.0,81.25,-3.0,10.4166666667,0.0,55.0,16.0,17.0,22.0,23.0,6.0,,14.0,1.8691588785,0.0,,13.2605304212,23.4009360374,12.9485179407,42.2776911076,1.872074883,3.2761310452,0.4680187207,,2.3400936037,0.1560062402,122.0,0.74,6065.0,829.0,0.8849999904632568,110755.0,70950.0,0.5270000100135803,82040.0,47240.0,0.5260000228881836,121854.0,78800.0,0.5130000114440918,88422.0,59143.0,0.4959999918937683,46.583333333333,6.8,55.1282051282051
22,Vaud,5722,Grens,240.0,31.8965517241379,380.0,5.5555555556,149.0196078431,27.89473684,27.36842105,55.26315789,17.36842105,2.6075619296,0.0,5.2151238592,5.2151238592,133.0,2.86,2.57,9.3385214008,10.0,88.7159533074,-9.0,1.9455252918,0.0,135.0,27.0,62.0,46.0,32.0,6.0,10.0,16.0,0.0,2.5839793282,,27.0619946092,4.9595687332,17.5741239892,22.0485175202,3.935309973,4.5822102426,5.1752021563,1.1859838275,10.8894878706,1.4016172507,139.0,1.024,7366.0,1593.0,0.7540000081062317,131184.0,92500.0,0.4519999921321869,81941.0,62100.0,0.4059999883174896,145012.0,108100.0,0.4350000023841858,89676.0,70600.0,0.38100001215934753,46.39377,6.19131,63.3928571428572
2,Bern / Berne,863,Burgistein,882.0,43.7086092715232,1070.0,3.4816247582,142.2872340426,2.990654206,19.43925234,63.36448598,17.19626168,3.7505860291,2.8129395218,10.3141115799,10.3141115799,448.0,2.33,7.5,9.7333333333,11.0,76.4,-10.0,13.0666666667,0.8,381.0,146.0,134.0,101.0,97.0,35.0,17.0,45.0,0.5747126437,3.7629350894,2.0696142992,3.6924939467,1.4441369768,15.7644413698,47.0252507783,4.4621238326,3.1649948115,12.1584226911,0.0259425804,6.0619162919,4.1681079211,490.0,0.515,1050.0,362.0,0.7070000171661377,59679.0,51250.0,0.3140000104904175,47351.0,44133.0,0.26600000262260437,66525.0,54550.0,0.3230000138282776,51890.0,48529.0,0.2540000081062317,46.79207,7.50323,33.5616438356164
4,Uri,1205,Bürglen (UR),3050.0,39.6350364963504,4021.0,1.3356854839,75.7821334338,6.615269833,22.43223079,59.48768963,18.08007958,3.9925140362,0.4990642545,9.4822208359,7.2364316906,1580.0,2.5,53.13,2.4468285338,40.0,53.3785055524,-62.0,20.478072652,23.6965932618,1870.0,234.0,593.0,1043.0,288.0,101.0,57.0,130.0,3.960933261,1.2518778167,1.6024036054,,23.9130434783,,50.057208238,,,,,23.8558352403,,1690.0,2.244,1328.0,405.0,0.7459999918937683,63943.0,54100.0,0.3160000145435333,49230.0,44100.0,0.26100000739097595,71450.0,57600.0,0.32899999618530273,53946.0,49117.0,0.24899999797344208,46.875,8.6627777777778,20.0
26,Jura,6790,Fontenais,1258.0,43.7371663244353,1686.0,1.1397720456,84.3421710855,9.371293001,22.65717675,56.93950178,20.40332147,5.3619302949,0.5957700328,6.5534703604,10.128090557,693.0,2.41,20.01,5.8970514743,37.0,45.4272863568,-31.0,48.3258370815,0.3498250875,224.0,55.0,80.0,89.0,97.0,21.0,25.0,51.0,1.4388489209,2.3937761819,2.6331538001,9.9173553719,24.173553719,50.0688705234,8.1267217631,1.9283746556,,,1.8595041322,3.7190082645,,682.0,0.755,1107.0,375.0,0.7099999785423279,62096.0,54150.0,0.3100000023841858,47393.0,42167.0,0.26100000739097595,70447.0,58150.0,0.32499998807907104,52553.0,48567.0,0.25,47.4,7.0833333333333,62.3978201634878
5,Schwyz,1347,Tuggen,2266.0,35.8433734939759,3239.0,8.6912751678,239.9259259259,15.25162087,19.63569003,65.76103736,14.60327262,5.5788005579,1.859600186,12.0874012087,7.4384007438,1360.0,2.37,13.55,13.5055350554,46.0,60.9594095941,-46.0,21.7712177122,3.7638376384,1386.0,124.0,422.0,840.0,252.0,47.0,42.0,163.0,1.1896893589,3.4225264468,1.5556938395,17.9569626515,14.2963146179,9.9183774425,55.0581251546,,1.7313875835,,,1.0388325501,,1577.0,4.672,2963.0,591.0,0.8090000152587891,81858.0,60900.0,0.38999998569488525,64185.0,50188.0,0.35100001096725464,89228.0,66000.0,0.3889999985694885,68892.0,55200.0,0.3330000042915344,47.203055555556,8.9455555555556,15.1343705799151
19,Aargau,4263,Zeiningen,1592.0,44.6085672082718,2278.0,2.9837251356,200.3518029903,14.92537313,20.41264267,61.72080773,17.8665496,3.951701427,4.3907793633,7.903402854,7.903402854,965.0,2.33,11.37,11.8733509235,30.0,43.8874230431,-28.0,44.1512752858,0.0879507476,559.0,69.0,114.0,376.0,168.0,25.0,28.0,115.0,1.5252621544,2.6350461133,1.2296881862,14.6180356117,10.8079647712,17.9398812943,36.2148190695,1.0817537814,3.4558682749,6.2703427149,,5.4279149914,0.0765843385,1078.0,2.539,2355.0,716.0,0.7429999709129333,79740.0,65600.0,0.33799999952316284,60214.0,50917.0,0.289000004529953,88118.0,71800.0,0.34200000762939453,65491.0,56286.0,0.27399998903274536,47.542777777778,7.8708333333333,23.921568627451
19,Aargau,4316,Rietheim,388.0,46.0122699386503,740.0,2.3513139696,188.7755102041,37.83783784,24.32432432,62.16216216,13.51351351,4.0567951318,2.7045300879,4.0567951318,5.4090601758,278.0,2.64,3.93,8.3969465649,7.0,46.5648854962,-8.0,39.4402035623,5.5979643766,175.0,12.0,17.0,146.0,30.0,,8.0,18.0,1.6501650165,2.7063599459,2.4357239513,10.6297633373,7.7817890092,22.7436823105,45.2065784196,1.6044925792,3.0485359005,4.6931407942,,2.2864019254,0.0,281.0,0.329,1172.0,439.0,0.6819999814033508,65865.0,58400.0,0.30000001192092896,49025.0,44300.0,0.24500000476837158,74414.0,65300.0,0.3140000104904175,54362.0,50474.0,0.2370000034570694,47.6025,8.2791666666667,17.6
2,Bern / Berne,403,Bäriswil,824.0,42.3444976076555,1054.0,5.9296482412,386.0805860806,6.546489564,19.07020873,60.43643264,20.49335863,4.8146364949,5.7775637939,9.6292729899,4.8146364949,459.0,2.27,2.77,11.9133574007,12.0,45.8483754513,-12.0,41.5162454874,0.7220216606,159.0,16.0,23.0,120.0,57.0,7.0,12.0,38.0,3.0991735537,6.8426197458,2.2482893451,5.3430873229,2.6483933698,14.9828687841,36.7904435596,2.3983702195,9.3527178442,17.5201407538,0.0092601167,6.3431799241,2.8058153533,489.0,0.9430000000000001,1928.0,769.0,0.6729999780654907,77836.0,66600.0,0.3059999942779541,58164.0,52333.0,0.2549999952316284,86142.0,73800.0,0.31299999356269836,63335.0,58500.0,0.24300000071525574,47.016666666667,7.5333333333333,21.1864406779661
21,Ticino,5118,Minusio,4840.0,55.1895306859206,7268.0,4.6960530107,1240.2730375427,23.73417722,16.64832141,55.59988993,27.75178866,5.237045204,1.2403528115,6.7530319735,12.2657111356,3591.0,1.98,5.87,33.9011925043,19.0,8.8586030664,-26.0,55.195911414,2.0442930153,1796.0,7.0,332.0,1457.0,506.0,5.0,79.0,422.0,1.7313019391,5.2457205964,2.5952512424,26.5916026518,17.7996422182,18.5678206882,12.4223929285,,1.4311270125,,0.9470693465,3.7882773861,15.5635062612,3544.0,8.796,2482.0,423.0,0.8240000009536743,70317.0,50800.0,0.4390000104904175,55157.0,42833.0,0.39500001072883606,76568.0,54850.0,0.4350000023841858,59256.0,47433.0,0.3790000081062317,46.183333333333,8.8166666666667,35.9179589794898
18,Graubünden / Grigioni / Grischun,3705,Donat,163.0,35.2272727272727,214.0,2.3923444976,45.8244111349,1.401869159,21.96261682,58.87850467,19.1588785,0.0,0.0,0.0,14.2180094787,82.0,2.61,4.66,3.6480686695,2.0,40.1287553648,-5.0,51.2875536481,4.9356223176,123.0,66.0,,57.0,37.0,20.0,,17.0,4.5801526718,0.0,,25.0521920668,7.51565762,16.0751565762,12.9436325678,,4.8016701461,33.611691023,,,,84.0,0.1,1195.0,245.0,0.8080000281333923,57217.0,46550.0,0.3370000123977661,44599.0,38943.0,0.2919999957084656,64646.0,50350.0,0.3490000069141388,49365.0,45200.0,0.27900001406669617,,,25.7575757575758
21,Ticino,5206,Neggio,268.0,49.624060150376,331.0,1.2232415902,371.9101123596,12.38670695,16.6163142,63.14199396,20.24169184,15.1975683891,0.0,9.1185410334,9.1185410334,137.0,2.38,0.88,21.5909090909,1.0,11.3636363636,-2.0,62.5,4.5454545455,104.0,6.0,,94.0,32.0,,,25.0,1.0362694301,0.0,,12.3703703704,37.5555555556,14.962962963,10.5185185185,,1.4074074074,,0.4444444444,4.3703703704,16.8148148148,154.0,0.629,4084.0,580.0,0.8370000123977661,88864.0,60850.0,0.48100000619888306,63357.0,44900.0,0.4300000071525574,97571.0,68850.0,0.47200000286102295,68604.0,52350.0,0.4099999964237213,45.983333333333,8.8833333333333,30.7692307692308
23,Valais / Wallis,6157,Val-d'Illiez,1312.0,37.7873563218391,1902.0,10.7101280559,48.446255731,18.29652997,18.9274448,59.4637224,21.60883281,4.7656870532,0.5295207837,10.5904156738,9.0018533227,848.0,2.23,39.25,4.127388535,54.0,38.3184713376,-106.0,36.7388535032,20.8152866242,542.0,94.0,112.0,336.0,191.0,42.0,41.0,108.0,2.4208566108,6.4,1.3333333333,24.7489871411,29.5578650696,5.0202571781,36.8504491809,0.8631319359,,,,2.9240796195,,1213.0,1.21,997.0,299.0,0.734000027179718,44868.0,37600.0,0.49000000953674316,35851.0,32067.0,0.4690000116825104,49918.0,41000.0,0.4860000014305115,39210.0,36154.0,0.453000009059906,46.2,6.9,42.4063116370809
1,Zürich,87,Hüttikon,589.0,45.0184501845019,920.0,38.9728096677,578.6163522013,16.08695652,24.89130435,61.84782609,13.26086957,7.7734591893,2.2209883398,16.6574125486,4.4419766796,354.0,2.59,1.6,15.0,11.0,48.75,-11.0,36.25,0.0,114.0,17.0,43.0,54.0,41.0,8.0,7.0,26.0,1.0752688172,49.943246311,,16.7957786011,5.2767486247,9.0602896598,53.7442460986,2.357696194,4.4796227686,1.9535197036,0.0,3.4691815426,1.4482990906,389.0,1.3,3342.0,1055.0,0.7120000123977661,96419.0,79100.0,0.33399999141693115,68603.0,57000.0,0.3070000112056732,108208.0,92600.0,0.3319999873638153,75369.0,64300.0,0.28200000524520874,47.445833333333,8.3872222222222,21.0045662100457
1,Zürich,31,Henggart,1619.0,40.8209806157355,2242.0,1.310438319,739.9339933993,9.322033898,24.39785905,56.95807315,18.6440678,4.8986862614,2.672010688,9.7973725228,6.2346916054,910.0,2.46,3.06,22.8758169935,28.0,56.2091503268,-32.0,19.9346405229,0.9803921569,623.0,28.0,371.0,224.0,118.0,12.0,22.0,84.0,0.3134796238,0.0,1.4673188084,13.4955398536,2.2092911724,15.410685168,37.7753620872,7.0467116411,8.5494133069,4.7766729546,0.0255779007,4.9493237843,4.2651149407,987.0,2.091,2118.0,772.0,0.6949999928474426,80276.0,69700.0,0.3179999887943268,58028.0,52300.0,0.25999999046325684,90092.0,76800.0,0.32600000500679016,63922.0,58100.0,0.24699999392032623,47.565,8.6855555555556,20.1117318435754
18,Graubünden / Grigioni / Grischun,3972,Seewis im Prättigau,1023.0,50.2232142857143,1397.0,0.6484149856,28.1482974008,11.23836793,22.4051539,59.6277738,17.9670723,5.0233225691,1.4352350197,4.3057050592,9.3290276283,571.0,2.44,49.6,1.875,16.0,41.0080645161,-117.0,35.0403225806,22.0766129032,547.0,94.0,236.0,217.0,106.0,36.0,20.0,50.0,0.5284015852,1.4388489209,0.5035971223,7.5367647059,4.1819852941,17.5091911765,33.7775735294,,9.2371323529,26.7463235294,,,,576.0,0.906,1574.0,379.0,0.7960000038146973,64132.0,51750.0,0.3540000021457672,49321.0,42813.0,0.30300000309944153,71790.0,56350.0,0.35899999737739563,54190.0,48450.0,0.28700000047683716,46.990277777778,9.6375,32.5732899022801
1,Zürich,226,Schlatt (ZH),516.0,40.1929260450161,745.0,1.4986376022,83.0546265329,6.577181208,27.11409396,56.51006711,16.37583893,1.3486176669,0.0,8.0917060013,4.0458530007,287.0,2.59,9.06,6.5121412804,20.0,46.5783664459,-22.0,45.5849889625,1.3245033113,134.0,46.0,17.0,71.0,60.0,22.0,7.0,31.0,1.6666666667,1.3550135501,2.1680216802,8.1451612903,0.6048387097,13.2358870968,46.8850806452,5.6149193548,5.6350806452,4.5564516129,0.3528225806,9.4455645161,3.3165322581,291.0,0.446,1532.0,585.0,0.6779999732971191,71604.0,64500.0,0.3070000112056732,54162.0,47143.0,0.2770000100135803,80726.0,70200.0,0.3140000104904175,59809.0,53600.0,0.25999999046325684,47.468333333333,8.8269444444444,31.4176245210728
3,Luzern,1058,Horw,9738.0,46.6876971608833,13884.0,3.2728354656,1079.6267496112,17.29328724,18.79861711,59.32008067,21.88130222,4.1919629951,1.373229257,9.1066782307,6.9384215091,6001.0,2.24,12.82,28.7051482059,77.0,29.3291731669,-64.0,41.1856474259,0.7800312012,5368.0,91.0,801.0,4476.0,845.0,31.0,115.0,699.0,0.0595415302,3.1911807369,2.6182187409,19.1294292558,19.4226480548,15.7512183035,27.1020897002,0.9085652928,6.3227884695,1.5899892624,,8.9927314777,0.1342198728,6419.0,35.807,5578.0,608.0,0.8880000114440918,104941.0,61200.0,0.5210000276565552,77091.0,50000.0,0.460999995470047,112838.0,66100.0,0.5109999775886536,82058.0,55100.0,0.4399999976158142,47.016388888889,8.3111111111111,23.712067748765
11,Solothurn,2404,Neuendorf,1581.0,37.3676248108926,2089.0,10.1212440696,292.5770308123,11.4887506,22.45093346,64.28913356,13.25993298,4.8250904704,2.4125452352,10.1326899879,5.3075995175,865.0,2.4,7.13,17.3913043478,37.0,49.2286115007,-30.0,33.2398316971,0.1402524544,2101.0,52.0,127.0,1922.0,143.0,17.0,26.0,100.0,5.2682926829,1.4591439689,1.9941634241,14.1299510458,32.4655095683,9.1900311526,34.2456608812,1.2906097018,3.2932799288,2.4254561638,,1.9359145527,0.6230529595,955.0,1.296,1358.0,527.0,0.6769999861717224,68365.0,59200.0,0.28999999165534973,52659.0,46905.0,0.2409999966621399,77011.0,64500.0,0.3050000071525574,58066.0,52905.0,0.23000000417232513,47.3025,7.7944444444444,17.5983436853002
19,Aargau,4172,Münchwilen (AG),555.0,43.579766536965,911.0,21.9544846051,370.325203252,25.68605928,19.20965971,63.33699232,17.45334797,4.4125758411,3.3094318809,7.722007722,2.2062879206,383.0,2.35,2.48,28.2258064516,8.0,39.9193548387,-9.0,31.4516129032,0.4032258065,466.0,,349.0,113.0,55.0,,16.0,37.0,2.0979020979,2.2172949002,1.5521064302,17.1613212063,6.7975107707,14.2173288655,45.7874581139,1.0292005744,2.8482527525,4.5476304452,,4.3322163715,1.0531354715,420.0,0.761,1811.0,677.0,0.6809999942779541,75326.0,65300.0,0.30000001192092896,58810.0,51867.0,0.2669999897480011,83093.0,72800.0,0.30399999022483826,63790.0,57800.0,0.25,47.538611111111,7.9638888888889,15.5339805825243
1,Zürich,114,Fischenthal,1670.0,43.0628272251309,2480.0,7.6856274425,82.0105820106,14.15322581,24.23387097,62.13709677,13.62903226,1.6326530612,2.0408163265,7.7551020408,6.1224489796,955.0,2.56,30.16,4.575596817,35.0,32.4602122016,31.0,61.7042440318,1.2599469496,750.0,135.0,312.0,303.0,201.0,53.0,41.0,107.0,1.1504424779,9.0909090909,2.1487603306,5.5505397448,1.3071638862,12.5142296369,55.9136408243,2.8263002944,3.5603532875,3.9803729146,0.0353287537,5.1265947007,5.3935230618,1004.0,1.2670000000000001,1262.0,458.0,0.6869999766349792,65685.0,57300.0,0.29899999499320984,50647.0,45633.0,0.2529999911785126,73939.0,62600.0,0.3109999895095825,55868.0,51050.0,0.23999999463558197,47.332222222222,8.9211111111111,27.6504297994269
19,Aargau,4013,Unterentfelden,2451.0,44.097807757167,4102.0,5.4498714653,1424.3055555556,24.57337884,20.74597757,60.04388103,19.21014139,4.1352468986,1.7027487229,11.4327414254,8.7569934323,1756.0,2.29,2.86,43.006993007,22.0,26.5734265734,-23.0,30.0699300699,0.3496503497,1809.0,26.0,673.0,1110.0,223.0,6.0,39.0,178.0,1.4795918367,16.9902912621,2.2815533981,19.6942225707,5.3021022198,15.4995834763,34.4832655461,6.3948645073,5.4344097614,4.1897388151,,5.5422159063,1.4602832361,1800.0,3.211,1784.0,605.0,0.7110000252723694,73023.0,62000.0,0.3179999887943268,56424.0,50000.0,0.2750000059604645,81084.0,68000.0,0.32499998807907104,61461.0,55050.0,0.2590000033378601,47.369166666667,8.0416666666667,19.9796126401631
21,Ticino,5207,Novaggio,660.0,50.8710801393728,843.0,4.0740740741,194.2396313364,13.52313167,19.45432977,58.48161329,22.06405694,4.776119403,1.1940298507,3.5820895522,16.7164179104,363.0,2.27,4.35,10.5747126437,12.0,13.1034482759,-15.0,75.4022988506,0.9195402299,304.0,8.0,39.0,257.0,65.0,,11.0,51.0,0.3616636528,6.0096153846,1.2019230769,22.0640569395,13.4835903519,17.5168050613,13.5231316726,,0.9094503756,,0.3954132068,4.9822064057,23.1316725979,351.0,0.451,1285.0,349.0,0.746999979019165,61744.0,48900.0,0.34200000762939453,48283.0,42800.0,0.29600000381469727,68881.0,52600.0,0.3499999940395355,52834.0,47500.0,0.2840000092983246,,,43.8461538461539
19,Aargau,4283,Safenwil,2458.0,47.286012526096,3740.0,6.0692002269,624.3739565943,21.60427807,20.42780749,61.76470588,17.80748663,4.5729657028,1.3449899126,11.2979152656,7.5319435104,1635.0,2.27,6.03,26.6998341625,32.0,27.5290215589,-34.0,45.6053067993,0.1658374793,1627.0,48.0,354.0,1225.0,261.0,16.0,63.0,182.0,4.1902604757,12.9905277402,3.0311231394,13.0457025921,3.0809458845,14.6202819463,52.1941791724,4.2291950887,3.0184174625,4.8829013188,,2.5352432924,1.3187812642,1689.0,1.7750000000000001,1051.0,455.0,0.6579999923706055,62286.0,56000.0,0.27799999713897705,49624.0,45600.0,0.23999999463558197,69330.0,59600.0,0.29100000858306885,54232.0,50400.0,0.2280000001192093,47.319166666667,7.9833333333333,23.4074074074074
